Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
76,12790.1728515625,5796.7881983757,250.7383,34.63965,7,138.5,False
77,12807.3505859375,5168.4218829751,251.1013,34.82324,7,138.5,False
78,12782.2255859375,5380.36222507656,250.5745,34.5835,7,138.5,False
79,12803.576171875,5156.14063520432,251.0144,34.73267,7,138.5,False
80,12784.9326171875,2977.54096941352,250.6314,34.61011,7,138.5,False
81,12780.9951171875,5692.23000246286,250.5503,34.58301,7,138.5,False
82,12801.2919921875,5231.02401316166,250.9688,34.72705,7,138.5,False
83,12782.1005859375,6699.51604008675,250.573,34.59033,7,138.5,False
84,12834.126953125,5408.24445225,251.6414,34.93018,7,138.5,False
85,12782.4345703125,6374.19724487066,250.5804,34.59619,7,138.5,False
86,12803.044921875,4144.3191356957,251.001,34.71191,7,138.5,False
87,12799.466796875,5713.23359906673,250.9282,34.69336,7,138.5,False
88,12838.66015625,4872.80209197998,251.7323,34.94434,7,138.5,False
89,12801.8828125,4576.58018114567,250.9803,34.72656,7,138.5,False
90,12800.412109375,5574.24759864211,250.9471,34.6958,7,138.5,False
91,12786.1650390625,4407.42275656462,250.6566,34.61768,7,138.5,False
92,12796.5029296875,6506.11338005066,250.8689,34.68457,7,138.5,False
93,12800.2724609375,5632.13959234953,250.946,34.70703,7,138.5,False
94,12799.421875,4951.38550419807,250.9217,34.6543,6,173.5,False
95,12812.0986328125,3567.151567173,251.1714,34.6626,6,173.5,False
96,12851.763671875,4896.11873191595,251.9861,34.92236,6,173.5,False
97,12821.7958984375,4539.39245436192,251.3853,34.8291,7,138.5,False
98,12811.8486328125,4876.14465999603,251.1647,34.6499,6,173.5,False
99,12812.3564453125,5028.61566087007,251.1771,34.6665,6,173.5,False
100,12802.7880859375,5579.02101157904,250.9762,34.57373,6,173.5,False
