Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
58,38259.96484375,6973.67649917603,360,48.45581,7,164.5,True
59,32953.40625,5280.95423588753,254.1082,35.8501,7,164.5,True
60,32924.30859375,7283.31210403442,253.5047,35.61011,7,164.5,True
61,38261.94921875,5742.97884126604,360,48.08887,7,164.5,True
62,32877.2421875,6198.26303544044,252.546,35.35229,7,164.5,True
63,32874.06640625,6797.101329422,252.476,35.29688,7,164.5,True
64,38259.37890625,6198.95309325457,360,48.56543,7,164.5,True
65,38266.046875,5979.66169418693,360,47.3479,7,164.5,True
66,32949.1640625,6177.59630486965,254.0108,35.74609,7,164.5,True
67,32888.45703125,6310.63894093037,252.7802,35.45557,7,164.5,True
68,38264.12109375,7147.21761300564,360,47.69287,7,164.5,True
69,32943.68359375,7016.37191855907,253.9047,35.7561,7,164.5,True
70,38263.08203125,7094.40714374781,360,47.8811,7,164.5,True
71,32900.52734375,6686.33809165955,253.025,35.51392,7,164.5,True
72,38257.39453125,5791.0250289917,360,48.9397,7,164.5,True
73,38253.921875,7817.96741659641,360,49.60938,7,164.5,True
74,38253.84765625,8154.40755243301,360,49.62402,7,162.5,True
75,38256.6875,5383.12005848885,360,49.07446,7,164.5,True
76,38256.25,8517.76098248959,360,49.1582,7,164.5,True
77,38261.8984375,9665.51715681553,360,48.09766,7,164.5,True
78,38256.20703125,8366.93588964939,360,49.16675,7,162.5,True
79,38258,5751.36711006165,360,48.8252,7,164.5,True
80,38255.51953125,8112.11614894271,360,49.29932,7,164.5,True
81,38254.796875,7450.49226915836,360,49.43848,7,162.5,True
82,38252.921875,6329.31998012066,360,49.80566,7,162.5,True
83,38265.30859375,8347.30152496099,360,47.47949,7,164.5,True
84,38253.7109375,8520.08657315373,360,49.65039,7,162.5,True
85,38257.3125,7639.37693244219,360,48.95508,7,164.5,True
86,38257.1875,9662.87938781977,360,48.979,7,164.5,True
87,38259.67578125,7714.38371517658,360,48.50977,7,164.5,True
88,38262.44921875,8066.58258026242,360,47.99707,7,164.5,True
89,38254.9609375,9399.27715568542,360,49.40674,7,162.5,True
90,38256.0546875,6645.7832403779,360,49.1958,7,162.5,True
91,38253.30859375,7948.74753799438,360,49.72949,7,162.5,True
92,38252.859375,8463.98335598707,360,49.81787,7,164.5,True
93,38255.98828125,8321.41419571638,360,49.20898,7,162.5,True
94,38257.6484375,9372.70102699995,360,48.8916,7,164.5,True
95,38252.09375,7926.30605316162,360,49.96875,7,164.5,True
96,38254.22265625,6342.71707878113,360,49.55029,7,162.5,True
97,38254.609375,6667.6596167624,360,49.47559,7,164.5,True
98,38266.16015625,8935.98663964272,360,47.32764,8,179.5,True
99,38264.90234375,7542.1793787241,360,47.55225,8,179.5,True
100,38262.109375,8255.81101287603,360,48.05908,8,179.5,True
